Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
55.674,17.516,101.067,62.786,34.348,33.543,29.671,27.029,36.823,32.896,36.523,34.875,77.591,80.806,25.000,14.202,11.000,11.412,12.202,13.738,60.083,14.529,7.618
55.884,15.605,102.827,62.957,38.777,32.954,29.636,25.171,38.797,31.042,32.545,34.763,71.545,78.028,29.364,13.831,12.087,12.014,11.913,14.381,54.323,16.510,9.882
54.860,16.597,108.067,65.900,33.696,32.854,29.993,24.871,35.544,29.646,30.818,38.588,78.932,78.597,28.295,16.815,12.317,11.095,11.394,13.940,56.010,14.598,11.640
53.628,19.516,116.769,75.114,35.143,32.914,29.650,30.114,39.886,30.771,36.841,35.375,81.068,84.403,32.659,16.395,13.106,13.014,12.077,16.286,57.604,16.098,10.559
56.953,19.000,121.933,75.043,36.009,33.901,28.564,27.814,37.544,31.500,33.182,34.838,75.455,86.514,38.864,17.081,13.413,13.493,10.606,14.476,61.052,16.510,11.934
54.977,17.218,113.183,66.114,35.384,33.272,30.379,31.214,37.291,31.927,31.273,36.500,81.023,80.694,28.909,17.516,12.106,12.703,12.567,14.726,62.083,18.686,10.096
53.570,18.782,122.760,74.414,37.107,34.596,28.950,30.057,37.392,29.062,34.364,38.037,76.659,80.542,32.932,17.040,13.702,12.203,13.490,12.988,61.198,16.314,9.985
52.558,19.032,119.923,78.514,34.580,32.629,28.557,30.629,41.937,28.927,37.159,32.725,72.886,86.458,33.909,17.774,13.529,11.986,11.875,10.893,65.115,18.069,10.118
52.581,17.508,124.500,72.957,37.438,36.550,30.114,26.329,39.354,30.062,31.750,32.013,74.477,82.069,36.818,16.508,10.212,12.236,13.192,13.488,61.792,17.549,10.824
45.791,15.726,105.000,77.314,41.696,31.695,30.386,26.829,37.316,30.406,30.568,33.787,74.136,75.806,20.023,18.556,10.663,10.804,11.894,13.083,64.354,19.863,10.566
44.395,16.758,108.000,76.771,40.473,37.026,31.557,30.229,36.392,33.479,29.364,34.112,79.023,77.708,29.659,15.919,9.731,10.297,12.885,13.000,57.698,18.235,11.478
48.488,18.339,114.529,78.600,40.339,32.278,32.179,26.071,38.063,30.833,33.409,37.200,80.182,82.278,26.432,17.226,10.298,11.034,12.250,16.452,58.344,17.480,9.691
46.837,19.871,120.644,75.143,40.607,35.834,28.843,26.329,39.456,28.396,37.773,31.938,68.886,76.486,30.114,16.403,8.346,12.203,9.596,16.048,65.073,19.127,10.265
52.105,16.702,128.442,79.614,39.786,36.212,29.100,24.300,41.139,32.365,33.977,36.600,77.727,78.375,37.477,13.500,10.462,13.365,10.712,15.238,61.302,20.931,10.294
47.465,18.024,125.808,80.957,44.089,36.530,30.543,29.400,40.886,28.615,36.068,35.838,76.568,77.375,29.045,16.266,9.558,12.034,11.308,13.060,56.083,19.412,10.441
51.756,14.798,130.298,83.314,42.696,36.503,28.493,29.629,42.835,30.844,34.864,34.537,76.227,76.278,34.955,15.137,11.625,13.473,9.952,14.048,61.385,18.676,9.691
41.779,14.823,109.558,83.086,41.955,33.589,27.986,28.471,37.608,30.010,33.614,36.938,75.818,79.514,25.205,18.234,9.452,11.757,10.913,13.512,63.573,21.225,8.603
46.535,17.056,126.837,81.986,44.714,36.199,29.536,29.186,38.924,35.125,36.955,33.400,80.114,76.000,38.318,17.581,11.490,15.466,11.962,15.929,63.271,19.490,10.074
43.837,13.806,115.250,80.771,42.902,36.927,26.986,26.114,43.456,30.875,36.114,39.888,84.818,82.306,26.955,15.677,10.433,11.953,12.760,16.083,58.615,19.216,9.456
43.616,15.766,124.894,83.571,37.821,38.113,28.357,29.757,41.646,31.948,36.864,35.050,84.364,74.653,35.727,15.879,10.394,15.689,12.087,14.571,62.792,17.725,9.221
42.895,17.831,123.750,83.386,42.268,34.298,28.929,28.214,40.544,34.844,45.545,32.000,75.545,77.194,32.159,16.315,9.577,15.986,10.048,15.583,62.573,20.157,10.566
47.047,14.427,123.000,86.000,40.580,37.093,28.414,28.071,46.367,31.781,39.955,37.975,76.409,79.486,35.000,17.218,11.462,15.108,9.721,15.488,65.052,19.735,10.309
42.407,14.565,120.154,83.729,43.161,37.053,33.164,29.129,43.608,34.292,37.591,36.650,79.045,76.514,36.136,16.153,9.250,17.696,12.692,17.655,62.104,19.451,10.647
43.942,13.056,119.433,80.629,45.321,38.636,30.336,25.086,43.494,33.708,37.182,37.562,81.409,77.931,33.932,16.589,11.442,16.378,11.952,17.393,59.250,18.137,10.912
40.849,13.234,115.683,77.900,44.045,36.907,31.493,25.614,42.127,32.958,33.909,38.100,81.591,81.236,22.727,17.282,11.288,14.142,13.365,14.512,55.979,16.794,10.331
42.512,13.000,113.173,70.014,41.598,36.609,30.107,26.343,41.696,31.990,30.045,39.312,86.318,76.292,27.182,17.823,11.990,16.324,14.346,15.738,53.812,17.539,10.221
45.337,13.927,120.269,77.600,46.000,36.709,30.929,25.743,45.367,32.781,34.591,33.750,89.205,74.639,31.364,16.661,13.644,18.986,11.087,20.929,57.812,18.353,11.140
43.116,11.234,110.952,75.786,40.625,35.649,26.921,29.600,41.013,34.948,30.159,38.612,94.386,79.750,25.023,17.645,12.173,15.270,14.567,16.381,54.656,17.431,9.919
38.802,8.871,104.692,72.771,39.643,32.477,28.929,29.386,40.228,32.292,36.341,37.963,76.614,78.611,21.318,17.177,10.163,16.419,13.510,15.357,56.375,19.167,9.978
44.128,12.242,107.481,76.914,42.473,34.589,31.650,25.571,43.203,32.396,32.341,41.325,90.545,77.083,24.386,17.524,11.885,18.885,11.692,18.095,53.156,17.451,9.706
42.186,11.355,112.779,73.071,40.295,35.232,28.936,27.343,41.734,33.125,31.909,37.787,97.591,74.875,25.795,15.008,10.981,17.845,12.490,16.083,51.146,18.029,9.824
44.895,11.137,110.394,73.143,44.509,34.245,28.743,28.171,45.722,34.583,34.318,40.562,85.568,72.625,27.727,16.702,12.279,16.757,13.221,17.845,49.833,18.392,10.824
42.267,12.411,114.144,69.743,46.036,37.066,30.807,27.986,39.152,33.552,35.568,36.588,87.273,77.556,22.864,18.282,10.942,16.250,14.558,15.667,51.896,15.755,11.250
47.663,12.653,126.154,79.443,42.714,35.980,29.336,25.529,44.924,30.406,36.977,36.287,87.386,79.069,30.864,14.621,11.260,17.757,11.952,16.548,53.698,18.716,10.993
47.000,13.863,125.048,73.357,44.241,38.159,29.321,27.286,41.924,33.594,43.750,38.338,85.386,72.417,31.068,19.831,11.394,17.547,13.212,16.488,53.354,19.520,9.816
48.174,13.524,122.115,75.043,45.125,36.788,27.886,29.414,45.304,31.469,37.432,36.675,78.477,72.042,33.545,18.435,12.029,18.770,12.327,17.786,56.198,17.127,10.103
48.802,10.903,115.788,70.871,43.857,34.305,29.714,30.014,44.038,34.344,39.591,41.263,89.068,72.278,21.977,20.032,11.490,15.993,14.635,14.607,49.146,17.118,10.809
42.267,10.774,102.606,70.914,45.571,35.603,31.157,32.014,41.013,35.823,40.205,41.312,79.682,74.528,22.727,21.113,12.019,16.257,14.106,18.083,51.229,21.461,9.419
54.233,14.250,120.769,75.186,48.741,37.868,28.057,29.143,41.101,32.927,44.500,37.050,79.591,76.472,30.455,20.556,12.327,18.473,12.288,18.179,55.562,20.657,9.176
46.198,10.298,109.077,70.129,43.339,34.517,27.014,31.929,47.747,35.156,38.159,39.513,80.523,73.319,27.545,20.242,14.202,16.520,13.173,16.940,51.844,18.725,10.544
51.302,12.113,120.779,73.886,48.812,38.331,27.629,26.586,40.468,31.667,49.045,36.088,80.705,73.347,34.864,20.347,12.856,20.588,13.394,17.143,55.552,22.431,10.551
50.267,11.153,103.865,66.114,46.679,35.490,29.621,31.571,42.570,34.719,40.545,40.800,83.705,69.903,22.727,18.718,11.596,19.351,13.952,16.810,46.521,20.382,9.787
49.942,11.605,104.279,69.100,46.348,33.728,28.329,29.200,45.114,34.010,44.386,41.362,87.159,70.722,20.295,17.694,11.837,18.459,14.240,17.940,49.958,21.667,11.426
53.988,16.871,117.067,75.314,46.884,33.828,26.236,30.357,43.684,32.021,41.545,37.513,76.091,67.306,31.114,18.952,12.308,19.149,14.202,14.893,49.354,21.000,11.103
45.744,11.774,100.808,66.643,45.938,34.033,26.471,29.986,44.127,35.417,36.682,38.787,84.091,63.028,25.068,20.419,11.365,18.264,13.462,13.869,45.573,17.284,11.294
53.581,15.476,116.981,74.743,46.848,34.483,28.379,31.100,44.911,31.896,42.114,40.525,80.750,69.056,31.636,21.992,11.923,19.027,14.644,17.250,52.083,19.500,11.206
52.570,10.444,109.173,66.514,45.366,35.205,28.257,28.400,41.772,36.042,41.727,41.600,79.636,62.472,28.364,22.065,11.567,18.074,13.760,15.726,48.010,20.520,10.029
54.640,15.702,114.394,67.829,50.304,35.179,27.571,26.986,48.937,33.510,40.114,37.400,70.773,64.458,31.318,20.927,14.308,20.331,13.577,16.083,49.646,22.941,11.191
50.616,13.847,101.529,69.186,44.991,34.172,27.279,29.571,49.506,35.406,38.045,38.675,80.568,70.375,23.818,20.185,11.529,17.595,14.548,14.512,52.188,20.382,12.559
53.209,13.589,100.981,67.500,47.205,33.377,24.929,29.886,42.696,34.667,43.114,39.425,78.318,64.708,25.977,19.976,11.433,16.155,13.394,12.512,48.125,17.225,10.794
48.302,13.500,102.577,69.500,47.500,31.457,26.814,28.500,47.215,34.552,39.136,36.987,81.886,63.833,23.500,18.750,11.923,17.257,13.442,13.595,52.125,19.510,9.625
53.733,13.629,114.769,71.286,47.795,31.781,29.336,28.800,44.937,32.250,39.455,37.250,70.068,61.361,24.841,18.484,12.433,18.486,11.952,15.036,48.542,20.127,11.324
52.907,16.476,118.115,65.500,45.696,34.384,26.571,32.629,44.899,33.427,42.000,36.575,70.091,62.806,28.523,20.210,14.442,18.878,12.856,16.464,54.833,23.186,10.610
46.093,11.855,104.212,62.629,45.321,34.212,25.907,30.914,42.203,35.979,44.955,36.862,72.909,58.958,22.250,18.815,11.452,17.378,11.029,14.690,49.188,18.931,11.059
45.593,13.073,102.625,69.100,45.786,30.258,27.221,31.729,46.709,38.740,40.477,37.287,68.500,61.625,25.409,19.355,13.606,15.649,13.519,14.024,51.542,19.461,12.015
48.523,12.613,106.346,65.400,46.723,32.046,26.943,31.571,47.456,34.792,37.818,42.750,80.273,62.944,21.841,17.863,10.221,15.878,10.452,13.798,46.083,18.686,10.507
46.872,13.887,105.740,64.543,50.071,31.311,26.236,32.443,44.987,37.250,43.045,42.500,73.659,56.778,20.727,19.685,10.760,17.764,12.740,13.821,49.125,20.422,11.640
47.826,13.210,98.413,66.929,44.312,31.927,25.543,34.843,42.810,37.542,38.500,40.588,76.523,58.014,21.614,18.185,12.212,17.351,13.442,16.095,46.135,16.941,13.140
46.105,15.508,112.663,77.843,47.464,31.848,27.179,26.200,44.886,30.406,38.364,39.938,74.114,60.944,30.636,19.089,11.779,18.635,13.154,16.881,47.875,20.020,13.816
45.302,13.823,103.019,69.957,47.580,30.762,27.914,30.214,42.177,34.854,36.295,40.675,79.591,59.889,21.045,19.395,11.519,18.716,15.096,14.762,49.729,17.098,14.132
39.733,13.556,105.510,71.457,45.857,33.013,27.100,31.029,41.127,34.698,28.750,42.263,74.159,55.153,21.000,19.056,10.183,17.601,13.962,16.262,44.552,17.922,12.169
42.814,14.161,105.471,71.600,47.438,31.861,25.293,29.929,43.532,29.208,41.477,38.838,73.886,59.083,22.455,20.073,12.192,18.351,11.587,16.131,52.823,19.745,14.051
42.174,13.589,113.865,75.000,45.196,29.291,28.807,25.671,41.101,28.917,36.727,40.537,72.273,58.389,30.795,19.758,12.202,17.709,13.067,16.214,47.802,19.069,13.309
45.209,11.726,100.894,67.214,45.116,29.007,25.400,27.971,40.937,29.406,36.045,39.562,71.773,58.139,24.682,19.677,11.279,16.878,14.288,14.417,44.917,18.539,10.331
43.523,13.161,105.375,69.414,40.866,25.510,25.686,30.543,36.494,28.531,34.273,44.263,78.591,59.264,22.591,19.589,8.423,15.676,11.404,13.988,44.927,15.755,11.926
47.430,14.266,117.596,72.843,47.268,29.715,25.086,27.200,34.582,32.052,37.455,38.213,70.841,51.361,31.500,20.645,10.346,19.953,10.644,16.202,44.552,15.098,11.824
45.488,14.323,108.423,66.543,45.500,29.192,25.643,25.514,37.987,26.927,36.636,42.300,69.705,53.472,25.318,20.919,10.865,21.541,13.471,15.381,48.354,16.725,10.912
43.430,11.435,103.327,60.443,40.402,26.755,26.300,28.643,35.937,30.604,35.773,40.175,67.023,54.236,18.159,19.524,10.269,16.466,12.144,13.071,44.271,15.627,11.412
40.756,14.524,108.625,65.343,41.062,27.748,26.764,27.043,34.013,27.792,39.727,38.025,60.864,51.056,22.341,20.750,10.212,15.797,11.769,14.750,47.885,18.784,11.919
45.407,12.887,98.827,63.000,41.268,27.815,25.914,32.043,34.911,29.312,37.932,41.388,70.523,46.403,19.955,19.008,9.635,16.858,13.404,15.083,45.083,17.049,12.588
44.616,13.008,108.317,60.271,42.777,24.808,27.014,30.600,36.557,29.052,41.682,37.450,66.045,47.097,25.341,19.194,8.596,19.216,11.904,15.286,45.094,17.127,11.772
49.965,13.960,106.837,65.986,41.786,28.033,25.200,30.400,33.063,26.688,38.432,41.188,70.977,43.847,25.227,18.653,10.788,19.365,11.240,16.476,49.177,17.412,11.419
47.302,14.798,104.173,62.371,43.598,25.934,25.657,30.843,33.241,30.438,41.682,37.412,64.227,45.111,22.682,18.976,10.654,16.784,12.731,14.429,48.219,19.990,12.757
43.093,12.839,106.250,58.329,41.893,30.238,24.393,32.186,33.203,32.271,39.455,37.763,59.909,48.833,28.545,16.927,10.250,16.372,11.115,13.369,48.521,19.882,13.007
48.605,15.661,106.462,61.400,46.062,29.265,26.364,32.829,33.646,30.208,45.545,42.862,55.023,45.056,24.659,18.992,9.567,17.074,13.394,16.333,49.656,19.206,13.603
47.070,14.153,100.471,66.114,44.464,27.397,24.821,26.243,32.886,30.917,41.341,37.463,71.341,42.375,24.159,19.306,11.058,16.034,12.760,16.798,45.979,19.343,14.140
47.047,11.677,94.173,63.443,43.562,27.841,25.271,33.686,30.519,30.583,34.864,40.612,64.932,45.833,20.341,15.935,6.260,13.446,13.606,14.512,44.219,16.343,12.132
48.267,12.645,91.221,54.800,40.482,25.702,23.836,34.714,30.772,30.979,36.727,37.463,71.795,46.097,18.182,17.105,8.837,15.041,14.048,16.845,42.479,18.569,13.934
42.802,11.524,96.856,56.800,43.616,29.570,23.657,32.186,30.038,31.271,36.636,38.612,62.727,43.514,19.591,16.895,7.846,14.642,13.385,15.845,43.688,19.078,14.125
50.023,15.290,101.250,57.957,41.973,30.583,24.864,31.414,32.013,28.979,40.182,38.938,68.182,45.375,27.932,16.097,10.154,15.034,12.038,15.512,45.656,19.569,14.544
44.523,11.944,93.212,59.043,44.054,27.285,24.700,32.043,30.810,32.646,34.318,38.838,66.205,44.514,21.409,16.411,8.875,13.331,12.346,14.345,44.052,18.324,13.074
47.674,14.911,107.490,64.157,43.929,28.801,23.286,28.300,36.025,31.417,36.386,37.925,64.364,45.694,23.773,16.339,9.212,15.622,13.529,15.595,44.031,20.402,10.456
45.023,13.169,95.923,53.500,40.812,28.457,25.129,29.300,29.076,28.375,30.955,38.425,64.205,49.625,19.568,18.073,9.452,12.784,13.673,14.952,40.427,18.363,11.963
51.628,15.597,107.058,64.543,43.786,28.457,23.464,28.843,34.127,28.312,38.977,37.463,61.841,45.764,27.341,19.081,10.394,14.932,12.510,15.333,43.677,21.137,12.184
53.035,18.024,101.913,67.257,41.071,28.490,21.629,32.043,34.506,29.250,42.818,35.550,60.523,45.639,25.159,19.734,10.769,13.520,12.115,15.274,49.365,20.392,10.022
47.221,14.790,94.952,55.471,39.830,27.199,22.229,34.100,31.228,31.833,27.295,36.938,63.227,45.903,21.432,18.774,10.010,12.284,12.731,13.321,45.948,20.304,10.721
49.047,15.403,90.481,58.300,41.777,27.007,23.979,29.686,32.899,29.073,34.318,38.300,63.750,39.931,21.500,19.790,10.000,12.689,13.779,15.833,47.135,20.245,10.559
51.419,18.524,101.183,63.471,39.214,26.550,22.214,30.686,32.671,31.271,45.636,39.037,63.250,44.014,22.136,20.444,11.385,13.149,15.798,13.381,49.792,21.392,10.324
50.988,14.234,91.404,53.629,42.295,28.695,22.286,31.643,33.304,37.146,32.614,41.925,62.841,37.764,19.432,20.573,10.712,12.615,13.019,12.738,44.625,19.745,9.353
52.442,16.798,98.490,58.429,39.911,26.444,21.443,26.557,34.684,26.708,40.795,40.162,58.727,41.542,23.864,19.137,11.115,14.581,12.923,13.000,47.729,20.686,8.037
51.047,15.169,87.346,55.886,43.045,28.285,22.536,30.643,32.468,29.177,30.500,39.600,66.886,41.458,20.159,19.532,10.154,12.628,10.481,13.060,46.917,20.549,10.066
53.616,17.839,99.394,58.857,40.562,28.947,21.936,29.714,34.241,29.490,35.114,38.362,58.273,41.194,28.273,20.056,11.048,14.831,13.154,14.940,50.542,23.833,9.301
56.628,17.766,94.990,58.143,42.991,31.424,23.664,29.757,34.494,31.031,34.568,36.375,53.523,39.389,21.955,20.169,10.010,14.392,11.788,14.357,52.531,21.765,9.051
53.674,17.169,97.577,62.457,44.768,31.669,21.386,30.786,34.494,30.979,38.682,39.250,56.705,37.986,23.977,20.250,11.067,14.682,11.298,12.190,47.656,23.020,8.868
53.686,15.387,87.962,56.471,44.750,30.417,19.936,29.000,33.494,33.917,32.455,39.713,64.500,41.750,19.318,20.879,10.144,13.068,12.115,14.024,46.094,19.559,7.853
51.802,16.089,96.202,57.100,43.732,31.285,22.114,28.157,35.076,29.625,35.000,36.388,65.386,39.306,26.023,19.685,9.817,13.892,13.269,13.060,48.177,20.265,9.610
58.302,16.968,93.587,57.600,44.661,31.377,21.686,27.157,37.089,32.823,37.500,38.287,64.136,39.000,25.909,20.371,10.154,13.899,11.010,15.131,50.854,19.529,9.449
54.651,16.000,89.404,56.329,43.205,30.325,20.457,30.671,36.278,32.896,35.341,38.013,65.114,37.847,23.455,16.992,7.827,12.007,13.163,13.679,43.833,19.745,8.176
61.500,18.306,94.087,55.029,44.286,30.848,22.521,27.157,37.152,28.281,35.364,37.688,64.614,38.500,25.750,16.669,7.538,12.804,11.481,11.726,45.875,18.245,7.522
56.233,17.266,96.442,58.243,41.607,32.861,24.071,25.157,34.557,30.156,37.795,39.525,70.159,40.694,22.205,18.274,8.644,11.554,12.269,13.524,45.885,19.961,8.757
52.023,14.056,84.038,53.129,42.589,29.682,22.964,30.943,37.443,28.531,32.182,40.537,70.068,36.444,17.364,18.702,8.154,12.101,13.260,12.119,41.344,19.373,7.566
55.930,16.815,94.721,63.700,45.464,31.821,21.693,29.857,38.557,29.812,39.614,38.150,64.045,44.444,22.841,18.411,8.644,13.122,13.788,12.298,44.479,20.529,7.816
57.512,16.000,84.269,53.100,42.688,32.742,23.757,27.886,36.899,30.875,35.773,36.787,61.886,42.139,21.409,18.137,7.846,11.716,12.712,13.262,42.146,18.294,8.529
64.488,18.952,97.817,58.729,41.125,33.775,22.664,24.400,37.114,29.344,35.591,39.875,65.227,43.139,23.091,18.081,10.808,12.682,10.125,12.667,46.208,19.696,10.140
62.570,20.177,99.500,60.171,43.634,32.821,20.736,30.971,41.051,27.531,35.841,37.500,63.023,38.806,21.818,15.984,10.298,14.054,11.144,12.274,44.344,17.627,7.669
55.081,14.339,89.327,52.086,42.616,32.364,21.757,27.586,36.051,28.208,30.909,36.638,69.614,39.264,18.386,18.266,11.029,11.919,10.106,12.595,43.271,18.922,8.816
59.035,16.331,102.423,59.486,44.438,34.212,21.079,28.200,39.063,27.635,36.977,37.300,62.523,42.194,21.250,17.984,9.856,13.311,12.933,12.988,46.990,20.912,8.346
56.640,17.250,102.154,58.300,43.661,34.272,21.843,25.871,36.114,26.312,36.159,35.225,67.682,40.514,23.273,19.548,9.750,12.953,12.769,11.298,48.865,21.000,8.824
62.151,19.516,99.788,59.614,44.438,32.755,18.271,26.143,34.430,27.094,35.318,36.725,67.773,41.056,23.432,17.000,10.510,11.061,14.587,12.560,45.719,19.510,8.485
63.267,17.226,95.558,56.729,44.312,34.086,20.564,24.686,36.228,29.458,35.341,33.725,63.114,45.125,22.023,17.452,11.029,12.500,13.154,13.536,46.510,20.892,8.478
61.721,16.879,101.837,58.257,45.170,35.523,19.821,26.729,40.658,24.448,32.977,35.450,56.614,38.278,22.318,16.992,11.625,13.027,13.010,10.690,45.354,21.765,9.809
64.198,17.315,95.317,63.129,41.071,34.013,19.993,28.414,34.392,28.885,35.182,33.112,62.136,39.361,23.477,15.839,11.298,12.311,12.760,11.167,45.115,20.637,6.824
58.547,18.040,97.952,61.243,41.482,35.185,21.486,26.300,34.038,28.854,37.159,32.375,61.045,41.222,17.795,16.202,12.212,12.770,14.279,9.988,44.385,20.412,8.625
63.570,17.056,97.712,60.514,42.312,35.232,22.721,25.857,36.405,27.635,36.455,36.688,63.364,43.667,23.455,15.823,11.567,14.108,12.702,10.774,43.885,22.000,8.529
60.733,16.605,98.740,57.214,42.482,33.563,21.229,24.529,38.772,28.312,37.523,39.888,68.841,44.139,17.659,15.710,12.183,13.824,13.327,9.131,42.938,21.814,9.529
62.384,17.258,96.750,58.600,41.152,33.093,23.093,23.500,34.848,31.479,31.477,37.925,66.341,42.375,19.068,16.306,12.288,13.709,11.125,10.262,38.865,20.843,8.544
54.070,17.726,96.356,58.000,40.714,33.536,21.229,24.843,37.304,26.729,37.841,34.300,55.636,45.917,16.023,16.806,12.740,11.926,13.990,10.429,44.552,22.412,7.963
55.442,15.613,93.433,57.871,39.536,33.291,20.100,22.843,36.861,26.938,37.341,32.000,58.341,43.167,19.841,17.815,14.308,13.547,12.163,10.643,39.448,22.588,8.816
56.616,15.540,95.817,55.657,40.196,34.894,22.479,23.657,38.063,30.583,33.659,33.188,57.682,43.958,21.409,16.435,12.019,13.730,12.923,8.583,40.573,22.196,8.257
58.081,17.419,96.269,56.000,38.741,31.715,19.757,23.800,40.646,32.365,39.841,34.963,60.091,44.653,19.250,17.516,11.615,14.392,12.183,11.881,42.667,22.098,8.640
48.267,13.766,80.837,56.214,37.366,30.384,19.971,25.229,36.316,30.802,36.750,35.438,56.568,43.403,13.682,16.532,13.423,11.953,13.885,9.631,42.375,23.471,8.684
54.035,15.476,81.115,54.471,38.750,29.874,22.629,25.100,42.405,31.354,34.091,33.700,70.636,44.708,17.682,14.395,11.596,15.108,14.654,11.798,37.906,17.314,8.868
50.919,12.718,86.962,53.071,39.652,33.914,20.464,24.943,39.380,31.927,35.091,36.775,61.614,47.736,14.659,14.371,13.260,14.203,14.404,10.893,39.500,22.353,7.640
59.337,17.911,94.019,58.257,40.188,31.450,22.443,24.300,40.456,28.323,40.432,33.537,68.455,49.736,18.477,17.129,12.529,16.372,14.279,11.631,41.635,21.961,7.574
54.837,15.258,93.087,52.157,38.330,32.702,21.679,26.971,47.063,30.927,38.182,32.963,65.636,42.431,17.136,14.944,13.413,16.520,13.481,10.310,40.469,20.971,9.787
59.581,15.589,93.952,54.471,38.580,33.662,21.321,27.143,39.228,30.604,42.341,28.575,63.295,45.208,16.932,15.460,13.538,17.135,12.260,9.369,38.854,21.225,8.949
56.593,13.798,89.712,57.729,39.134,34.967,22.414,23.629,42.076,34.188,39.205,31.175,60.227,46.958,23.477,13.815,12.048,15.845,11.923,10.464,41.594,19.402,9.176
56.291,12.726,79.365,52.329,39.750,28.993,21.286,26.700,46.797,36.312,29.705,31.688,61.705,48.792,15.432,14.653,11.712,16.493,13.760,9.452,38.521,19.833,8.875
57.779,16.532,81.990,53.814,39.062,31.689,22.814,27.229,43.316,32.833,38.045,32.925,57.295,47.181,18.932,14.323,12.702,15.203,11.827,9.464,39.167,20.539,8.699
60.849,16.629,85.702,51.714,39.929,30.967,24.279,26.814,41.975,31.125,31.614,28.125,63.250,44.861,16.023,16.355,12.827,16.068,12.356,10.583,42.812,18.343,7.993
60.779,16.710,85.154,58.000,39.143,31.113,22.543,24.657,43.582,32.594,38.886,29.263,67.523,46.236,17.773,17.468,13.856,16.601,11.298,12.500,42.073,19.167,8.162
55.012,14.226,84.587,55.929,40.071,29.219,22.521,27.571,47.291,31.292,39.273,29.725,65.568,48.292,18.409,16.363,13.154,15.966,12.788,12.548,41.740,20.765,9.228
